Composite Element REF	cg00000029	cg00000108	cg00000109	cg00000165	cg00000236	cg00000289	cg00000292	cg00000321	cg00000363	cg00000622	cg00000658	cg00000714	cg00000721	cg00000734	cg00000769	cg00000807	cg00000884	cg00000905	cg00000924	cg00000948	cg00000957	cg00001099	cg00001245	cg00001249	cg00001261	cg00001269	cg00001349	cg00001364	cg00001446	cg00001510	cg00001534	cg00001582	cg00001583	cg00001593	cg00001594	cg00001687	cg00001747	cg00001791	cg00001793	cg00001809	cg00001854	cg00001874	cg00001930	cg00002028	cg00002033	cg00002080	cg00002116	cg00002145	cg00002190	cg00002224	cg00002236	cg00002406	cg00002426	cg00002449	cg00002464	cg00002473	cg00002490	cg00002531	cg00002591	cg00002593	cg00002597	cg00002646	cg00002660	cg00002719	cg00002749	cg00002769	cg00002808	cg00002809	cg00002810	cg00002837	cg00002930	cg00003014	cg00003091	cg00003173	cg00003181	cg00003187	cg00003202	cg00003287	cg00003298	cg00003305	cg00003345	cg00003513	cg00003529	cg00003578	cg00003625	cg00003722	cg00003784	cg00003818	cg00003858	cg00003900	cg00003965	cg00003969	cg00003994	cg00004055	cg00004061	cg00004067	cg00004072	cg00004073	cg00004082	cg00004089
TCGA-XK-AAJR-01A	0.1359858641111919			0.0749299566759291	0.90462242787194	0.693684298220136	0.478941505887391	0.5679081652601651	0.295398500363686	0.0115511998993711	0.8367673540600841	0.0716481600012395	0.929488968558044	0.0484759250341328	0.0269348039001046			0.0414906258848376	0.412209824607331	0.668257180137783	0.855104505198677		0.0166282328027132	0.8834116886371399	0.366156832486506		0.869003809286225	0.796816857751818	0.804295525178309	0.277046681913862		0.0272089920310427	0.107665368142481			0.982236313031367	0.0300105335775108	0.901068538657824	0.8064856461627329	0.547051488762347	0.942426353181238	0.499750033323356			0.561375806997079		0.0097114310762374	0.6779299879238051	0.8887541037003259	0.1239207104820359	0.0275231503576481	0.0199156771484267	0.560936840292098	0.8571834016854151	0.0407260448286939		0.0161351996677696	0.8808569776849771	0.8910161894826422	0.377873106180611	0.84890224595787	0.5151552746259289	0.0277217572772937	0.326912480021463	0.876181149261331	0.8721348618793828	0.938239393747452	0.946045592784	0.0866469059461912	0.651326079234868	0.042377767865801		0.0405920589214319	0.0284728906391177	0.891008188836372		0.0085568131768661	0.185403316671022	0.070863465510721	0.255223302218886	0.19080907026705	0.817097479223231	0.658343377177619	0.52046361225583	0.501588452000564		0.0205673845505632					0.8402058789538119	0.111862142367641	0.0523313230683602	0.613500232010031	0.966020182733023	0.0270077862986385		0.0479667459833599	0.768988196203448
TCGA-CH-5766-11A	0.0667478585958616			0.112392804185136	0.8320870260514541	0.6996989980252231	0.543353212451592	0.4000337670753079	0.100189436247974	0.0124200838604828	0.8485246608216469	0.0992517170232878	0.908940308527139	0.0469410445823713	0.0308605313854672			0.0415221744176579	0.4657822208373049	0.9279244132894292	0.8185278961313341		0.0166651420448918	0.7918938161055171	0.382519897150924		0.7857537456036651	0.914037499633281	0.799858901127959	0.3429131185548039		0.0302025598249877	0.0515707273543871			0.9832255053792042	0.0260654477582738	0.943670291194238	0.379426545279964	0.8327249487069329	0.961114582202207	0.512429517336988			0.1955107890027869		0.0112019984881839	0.7735944830067689	0.83001912476099	0.0837803540246848	0.034164559897709	0.0198593486069934	0.292060813293145	0.912298370097626	0.0568632285120335		0.0225042525748526	0.8908782309905792	0.900713634216207	0.301696000440752	0.8171101507210341	0.7877892500889829	0.0341662368382773	0.0214263520903972	0.811207035860292	0.90140627869403	0.940718693570883	0.959331563455126	0.0792060211548683	0.605616284993266	0.0586068716585925		0.0360441532550623	0.0469804925740542	0.745063354130543		0.0092515900222816	0.218995041719805	0.0210635689520276	0.1821983958646729	0.226443000178801	0.374626656673051	0.470993697571589	0.443020623382229	0.504616827997748		0.0237514092144721					0.868953175687391	0.0616503518067374	0.070907918241265	0.7043606500533679	0.965120119952229	0.0281552031538382		0.0419049078783209	0.7885381294363409
TCGA-EJ-A7NG-01A	0.130016892784788			0.2963324040553289	0.8624841860119571	0.547834122410554	0.578640555648277	0.412685808836776	0.0965786817613409	0.0159473306793751	0.847987553576813	0.0967166742890983	0.896800792130016	0.0420038542834283	0.0203150070982265			0.071095307472719	0.438693141813458	0.879749579051447	0.945755946042326		0.0250013155274988	0.743064555923011	0.479312572843678		0.944550544469964	0.8677855279308809	0.896229047776281	0.334142614641954		0.0394362723745583	0.0874911201964454			0.982120990943362	0.0246253846573308	0.9030321133966128	0.867964232444146	0.795750133217341	0.906044930412712	0.33723006946938			0.317937685054235		0.0137872336608188	0.784139382861876	0.811846988532107	0.0836739616614118	0.046124442322054	0.0206250086205079	0.533303571950824	0.8330616743414209	0.0471882992393231		0.0421980108236187	0.919361643331526	0.8714030591771841	0.33210251294716	0.73779855431316	0.8805728894234699	0.0599645435392282	0.108569012252379	0.7937626107333009	0.89880581226183	0.93591798439912	0.968499814982793	0.118021440462103	0.555189943456023	0.143295804270239		0.0421518177370664	0.0319188121052681	0.846061355516657		0.011117612840163	0.251579993937411	0.0243515083010619	0.4009394708059249	0.26449934128188	0.6190266006494001	0.523517453296619	0.547179721125868	0.532607178205663		0.0310466855332908					0.83826381795099	0.141658545484109	0.0890974268042219	0.488118648554793	0.965523578287378	0.0588488676549772		0.0615343267227523	0.8274168928727719
TCGA-KC-A7F5-01A	0.111679109827273			0.2036099269406069	0.8849354210850949	0.5676611626399269	0.511718298221101	0.4714746462138979	0.873260817955672	0.0131412722734348	0.810077519513635	0.0559076316964123	0.80277552233897	0.0444430723154077	0.0231088546394261			0.0809246111942677	0.419844071294231	0.5872422763329	0.926143857756772		0.0221747132037369	0.812995408728468	0.564948449689687		0.9561514506829158	0.1919433524303769	0.838601121433201	0.342447451661772		0.0356512488802431	0.0468083064051306			0.98396049893332	0.0352527960893114	0.911448901886183	0.8763372123147599	0.188433866211676	0.900473137077591	0.182026378096337			0.848280809377107		0.0130338968500586	0.5865133925496611	0.783337898727528	0.13880859921694	0.0320338208635747	0.0254346251947033	0.0380315682496674	0.8558334461238191	0.038236526467827		0.0297386507621198	0.839208850704267	0.916657126981778	0.384423229083562	0.7593778858245841	0.7039594603477242	0.0495657006121828	0.9364833654636192	0.826763353538714	0.930761575103584	0.907988515504142	0.759489985112302	0.0823409237241365	0.1075409470038719	0.103405171624277		0.032959216741915	0.0360695693526074	0.907647223871577		0.0091290949463255	0.227682707234103	0.0182620741579161	0.272212833144696	0.199389348430538	0.8910809929052029	0.22809220387809	0.737244640195756	0.5297112635896479		0.0259769368580537					0.8053304543856991	0.270859332429586	0.0521048029657163	0.232553993775231	0.953333103424192	0.0509990519321732		0.0510264427214105	0.927424651581273
TCGA-ZG-A9KY-01A	0.1558816332901109			0.415753616948236	0.865038833282066	0.6361727074764971	0.8287604229622578	0.7182520532978621	0.153879865680725	0.010158502985154	0.845889025296956	0.0962905484072238	0.9240825853843307	0.0562190517489549	0.0182498304174157			0.0673324209360402	0.57808716607605	0.8812081708812339	0.947266780754864		0.0159842948372521	0.8696566218402622	0.7209115439199159		0.953842854110859	0.7928396973045629	0.8291290577179359	0.3838640803474629		0.040388142627143	0.633369467869828			0.98188803095622	0.616985907664662	0.931718746586552	0.8794978461674151	0.635046505948955	0.9030217246511708	0.5312170294213491			0.727562530804489		0.0110890301392001	0.6946685825176911	0.8512433716953559	0.270070501262876	0.0317147172096891	0.0206693326509659	0.405317192717715	0.878022342556899	0.0436397964579116		0.0325576347769265	0.901018534613441	0.910724829140109	0.833896531690354	0.7923184665400171	0.626607910479184	0.429235185362156	0.688720978678715	0.842200087776984	0.935914880881594	0.937353587736305	0.9070686169172728	0.295649282023755	0.617059996627312	0.0643376161265394		0.0541472831402995	0.0255212327460239	0.904547396439106		0.0076035652854274	0.29194899794153	0.539046424136227	0.671843061363088	0.5240164540761649	0.915612960347778	0.7502019835682661	0.666844264293119	0.716507967966973		0.0202495629546742					0.837163579740845	0.503031013210019	0.0668898786722019	0.318856733363645	0.9631176395995532	0.0354829354040049		0.047455864728943	0.845869861292616
TCGA-G9-6369-01A	0.132396587071132			0.598136104674152	0.9058446360410892	0.7724314157551619	0.721634489525516	0.78151304314753	0.49548808895561	0.0122850813912123	0.881111549706475	0.0984348407170573	0.935110377586668	0.0610272140304258	0.020055222791601			0.0594007011190847	0.4681863688585549	0.932357311101236	0.942330278015548		0.0159946936055244	0.909655456356922	0.612387936892178		0.973924748629611	0.90321453541372	0.8969168355901529	0.67226697274591		0.0461539386789273	0.8047966805438029			0.986850462093887	0.0263823500470199	0.93951359345512	0.9333762828942008	0.5730929332233299	0.957514792153978	0.618296319976047			0.839059938106125		0.0142740141192893	0.7868479437743341	0.8605697504117359	0.190351736093417	0.0353461521072943	0.0215871226904638	0.536324106070445	0.8605272404693509	0.03063649139581		0.0301583956902819	0.8856612140581409	0.884716315766885	0.68354288145842	0.8941486693652579	0.7765936637459878	0.0659434737460515	0.856350050576001	0.949228126927828	0.942156056321406	0.928541274072829	0.966614251221058	0.0960702286575461	0.5591614098273361	0.0899435285821651		0.057163407762699	0.0493579360464147	0.942882109112054		0.0101537992450868	0.6374400547084009	0.2314814911619639	0.5298953758234021	0.240158371491724	0.923600865536344	0.929482920019708	0.777280555732443	0.770633110953996		0.0219183585652366					0.8984733420796179	0.393505134238092	0.110949420580839	0.848027555974022	0.9731832019669	0.0316908229747149		0.0320592956692874	0.913957022388108
TCGA-KC-A4BR-01A	0.174411587441043			0.2070783266817569	0.8660973806828549	0.572408942708914	0.6642690816283199	0.520095112622725	0.15098890287251	0.01504202702416	0.7432131509670671	0.0867885284136227	0.9274181737381412	0.0546693873274229	0.0199978787088056			0.0785042342079111	0.4799239704237779	0.8333701002028671	0.923353491574438		0.0334406668106899	0.855481814076255	0.440318941881327		0.8639530405015359	0.86197016513427	0.9289533211266208	0.381141529183065		0.0305509575300943	0.122855063951014			0.981480273824086	0.0932554741890042	0.94417241616412	0.8261969734022411	0.809468541018803	0.926744552915395	0.5298693254097021			0.4637993869978989		0.0216454925960505	0.797961572718427	0.8557843291709321	0.300038901931115	0.0244523212272661	0.0248233130278756	0.468249366001904	0.8991048213067192	0.040136927445774		0.0192500381360891	0.940968170435387	0.927123498630435	0.555242570409137	0.74463774098766	0.8811620012769309	0.0310773386317384	0.0796055013379006	0.917206851684383	0.9128644437050152	0.9252268504454192	0.9723784603755672	0.0821316938347306	0.4551912221363	0.0700763220591357		0.0472048965975837	0.0343948001515746	0.9063429112279		0.0111928836865364	0.3009312259205589	0.0894255684732282	0.3759005154308	0.3911817698286021	0.751065228369788	0.7768459466029771	0.514894432956112	0.551364981393973		0.0268480346320202					0.83282394840462	0.172617426992582	0.0740267291325159	0.606726173823417	0.9636180655152192	0.042043248382982		0.0803041798198091	0.770464954948394
TCGA-EJ-5524-01A	0.11195516269953			0.6582784521740811	0.895914706649279	0.601430365249468	0.728208618604757	0.693713849046222	0.169420541340397	0.0129489841414106	0.8407613515103031	0.0797386306979804	0.944228281583941	0.0553248017676391	0.0272457872999214			0.0580800171179946	0.47493692404076	0.916885922546704	0.910606056042696		0.0159178206722622	0.826382792412062	0.6790983558622541		0.772408930461649	0.901413115899112	0.8711715834940229	0.559670978752146		0.0440191482365266	0.512986660725879			0.979876287552712	0.5207489067097629	0.9410469612705608	0.755995949287113	0.649790580296102	0.95223333945252	0.38101114418927			0.589724122470854		0.0118691812309596	0.752720666634782	0.8793540293576141	0.227472632322566	0.0271525946515466	0.0239188162021041	0.32652371092046	0.9038791863376008	0.0411034464307401		0.0300437300700792	0.8984319796349659	0.903581399284415	0.599331985527631	0.880995341997792	0.882967030739657	0.0558911565117083	0.420482316662466	0.9222533377448372	0.9004084634197479	0.940450191546458	0.9520475087724608	0.14671680847669	0.320176524253662	0.0634532885616967		0.0446857359348075	0.0494492208789464	0.909254969412092		0.0095546625457849	0.4070884841284779	0.0924648189340134	0.5386821378498721	0.32177974340847	0.839598994958491	0.6088856757071179	0.6404336425341701	0.628133523338268		0.0274720384024049					0.873127077808242	0.148819753797772	0.0757930469823388	0.602728603281713	0.959852349040988	0.0389057369966877		0.0393618067248011	0.8618391219970619
TCGA-EJ-7792-01A	0.25257118256384			0.1400527909563829	0.8389819975397779	0.7811553238773579	0.575885993859304	0.6104969276329639	0.173370957377541	0.0122407755162238	0.872334048426663	0.102112702330481	0.8535993317573821	0.052383613691159	0.0210923854508649			0.0600104260857232	0.4453374029486689	0.913705582565622	0.908060308108745		0.0146572184267486	0.845831955543174	0.45795740695712		0.905526516332146	0.9346917723064108	0.869290959181105	0.356337091624923		0.0425344692803724	0.29118999117648			0.986966098780729	0.0311491067040493	0.945131981248652	0.900326574142424	0.7649469036818509	0.930783809536482	0.4615150459618089			0.601631128452867		0.0088752978829966	0.703264207177272	0.815224515530095	0.1695403597571319	0.0432450356226026	0.0259972881920015	0.429373490215775	0.835519502169379	0.0416957142677593		0.0268557476401925	0.9057915955157358	0.8813133236110191	0.557458970579549	0.91674087684661	0.907203106226463	0.0446008449689133	0.132461290572622	0.951522201240066	0.884102492417322	0.931890420919537	0.9512241401621808	0.2238668417192139	0.666128593923213	0.0570594091159992		0.0516691693465223	0.0333068812619947	0.911906769959996		0.0092484265665657	0.3329229964081339	0.0188909184671619	0.161720786628163	0.367165793181166	0.809985953733607	0.470192013261729	0.6219763849603449	0.6236335413118039		0.0222151094090842					0.867291462271498	0.088532673326573	0.079394075996696	0.5930050543138591	0.96827738860224	0.0362303548231303		0.0435443254612581	0.82734483479
TCGA-ZG-A9L5-01A	0.0940005971013776			0.8352478970518571	0.915488923935286	0.603635041281357	0.640210494860924	0.7533454205288429	0.553460879506634	0.0117041470100744	0.8288772780171841	0.0654263781311793	0.932476599683388	0.0534752180861468	0.0267153633240789			0.0921215372460142	0.274621443921605	0.893472897547855	0.8708801950121129		0.0133945836757983	0.8570201147566159	0.470636196224944		0.927516365503519	0.871995818034486	0.8743936538257241	0.186714812730416		0.0423402571912541	0.540469355122468			0.983118796606953	0.254979902161809	0.9404090052618728	0.808261971570133	0.301747320734173	0.9378614284452992	0.699334836745923			0.673951829873874		0.0091162828900157	0.7149594794598679	0.9082408561500108	0.0575472940692768	0.0271467494767462	0.018795813133846	0.157443111334698	0.8402726502972031	0.038985373431008		0.0264640748361972	0.930536695035248	0.890450142734879	0.5326326405706799	0.7667911235395971	0.583202822315962	0.543066087126107	0.933601417341517	0.8308796571759839	0.960286374412768	0.941814847764148	0.9534390112999128	0.0625348917680308	0.7125205365340771	0.0655523682135425		0.0273838087589087	0.0287175680237498	0.8881715474657941		0.0078695955101538	0.160084902061802	0.399518392220847	0.7658891319745891	0.5174443697678951	0.921747265120848	0.4818693642261579	0.7263155701882729	0.7479177906433259		0.0226480633467563					0.846568967738374	0.5155226819625779	0.0552401617428683	0.634621646245747	0.961100576177266	0.0366781610302429		0.0803935093194543	0.8425131942950509
TCGA-FC-A8O0-01A	0.0697924144535313			0.1121089475440659	0.874210507195062	0.7074873288864879	0.7581395760749889	0.7244207233862271	0.0721228529849918	0.0147670620772373	0.8654627885243009	0.0655101374991621	0.91259332279866	0.0605925181133685	0.022326211807259			0.0393605279372401	0.427503238891909	0.9487600124998592	0.932754023778228		0.0222625461876632	0.5634974712348471	0.214925483282671		0.924703284389475	0.9168796910757672	0.833051281234956	0.483176263821615		0.0359004953559428	0.514899392725159			0.983891991508322	0.0506130839561804	0.9274150861431488	0.6047260936871	0.871676484269254	0.955481246769485	0.564281936067306			0.742644800227361		0.0184378937543302	0.8368949960788991	0.885185553109396	0.0673166755892232	0.0290271179879446	0.0229953408483295	0.334723077125473	0.8439540187878158	0.0294042027573379		0.0382305881605789	0.904119467162428	0.886590472523524	0.180614362418422	0.906512953992715	0.910222408458209	0.0295081528396179	0.0291989547771304	0.91724786323871	0.8835786704911479	0.9319377252014291	0.963474044118571	0.0743783052725365	0.9346792521094032	0.0468390595986406		0.0413071217319546	0.039104718801991	0.907487701313202		0.0100430711090669	0.45901156476512	0.0188590240783979	0.319722007093571	0.2005050440719549	0.442391059687396	0.90779251616662	0.6313368882902181	0.821950601622565		0.027231367577125					0.8688817381151209	0.0969309096506592	0.0715559462444167	0.809842251555954	0.976063177716568	0.0342551916272882		0.04376830135582	0.84412211446419
TCGA-EJ-7784-01A	0.0889783250397503			0.8918055720828609	0.908158264395999	0.7590976325288861	0.80118263127955	0.798239731815995	0.142346741271519	0.0111012540151633	0.8833393362202591	0.0829541192419151	0.94745348200616	0.0580137973359966	0.0199934146258729			0.0688667163854949	0.4671093829908521	0.936426841279093	0.935600104430648		0.016820417887913	0.846432182589442	0.6312928012737921		0.9549760757070188	0.9280518208524252	0.8619957656651759	0.4840379583608529		0.0394641648686145	0.806409183878521			0.9877531363738008	0.214647749715491	0.950635490554548	0.936243306239272	0.5690930081658039	0.949852314675837	0.393779378439184			0.7552404004496049		0.0108933888616364	0.7257771127609609	0.8553440435162709	0.1178150627580419	0.0461546952004464	0.0269348670181434	0.6420361182478499	0.881650989026853	0.0341339967827646		0.0274127777650553	0.902918320868083	0.9060569073971412	0.3579737426899629	0.909861513311473	0.766828283532272	0.048266629181597	0.8022116786271509	0.9638235658126422	0.9319972801942372	0.93033684785935	0.89972954120947	0.126754999360533	0.468829465877106	0.0648754587949884		0.0385472813936167	0.0416320477005256	0.8962824720710121		0.007616536984462	0.524070806652336	0.0288629670724366	0.835443770712933	0.32829511417663	0.810091582605235	0.420749133916788	0.740651588738452	0.8149323693992141		0.0345839510980589					0.8572107557051851	0.6647073952566	0.107581538934312	0.309127419390908	0.9681018895261853	0.0367802906249067		0.0334334006266132	0.929489986278202
TCGA-HC-7209-01A	0.090058693543603			0.484094750222846	0.92983522542038	0.7411669584144591	0.72472072948323	0.685020948861496	0.192747489732546	0.0118911743176814	0.871337467541336	0.0923029005320577	0.944322180190704	0.0605770764463861	0.0168616515068637			0.05601653449319	0.457765056213229	0.9115619164782752	0.912832754707163		0.0139766655828003	0.8620341266141259	0.699128448301336		0.871966374235522	0.931731886722398	0.888641994101035	0.580396764824526		0.0441470688044961	0.579857795399539			0.982200798674368	0.5742435036539899	0.946315894767954	0.892166522413232	0.7827095372801139	0.950587104546289	0.4554427016672379			0.617815044028406		0.0089490540957581	0.809167616223943	0.8265985738122741	0.10862076384661	0.0359932263826936	0.0247334484206761	0.6296231695076789	0.895061482678376	0.0352371391375549		0.0232166077375714	0.8999243813375358	0.8807530664062059	0.342344922992047	0.92022660984468	0.890921929759832	0.0342789452116183	0.530253766850331	0.894747112962316	0.9087671319262032	0.937296245320276	0.9708810985676072	0.11516660735338	0.7636438347603459	0.0608254124884394		0.0344085115568865	0.0390565852855011	0.8687683857816351		0.0077837693884946	0.462259499296788	0.0178073310228245	0.663529045406009	0.377758461375432	0.724317690671574	0.5783433021730501	0.593562780225863	0.6825893348512739		0.0317476724087433					0.8600367105541841	0.301698596914426	0.0927927260207888	0.6545245958887139	0.970716760356516	0.0343781467734095		0.0301617424859259	0.8572617431176328
TCGA-V1-A9ZI-01A	0.196365616010973			0.661683763970604	0.687254776848342	0.342649146003838	0.742289268533796	0.62558414978816	0.0479446374968398	0.0129545244385869	0.866803150871225	0.052073106305591	0.916783716046528	0.0426565075956509	0.0164392717975611			0.0746314647332596	0.415946982931201	0.813030272854472	0.89151887434834		0.0316427014754449	0.8687537290490408	0.767501322227356		0.927336275006198	0.8106508029911479	0.904720975164934	0.383477991833003		0.0370414838653438	0.0635896212241795			0.973448727220928	0.625095018133303	0.8948919007634041	0.7762410293890071	0.5625696634105201	0.9426378127028748	0.712294468067258			0.603364408605928		0.0112230277423273	0.544709620728179	0.9197686024957792	0.0683532826607706	0.02706801935308	0.0149517521790147	0.1431238180759369	0.8719634535331221	0.0305096066107591		0.0228735605249466	0.8133205278723841	0.922659821044968	0.444271700431942	0.6731181309562729	0.736167563701583	0.0388684225752887	0.609577771427057	0.73981205549547	0.917071273531535	0.9224645616893508	0.967726065818564	0.0693542321898723	0.8477877246957279	0.0787087070172964		0.0256679718978529	0.0288538103329481	0.8368807024770529		0.0081892924340557	0.0906091619353917	0.458667887472252	0.458723576425723	0.290080918929682	0.852233456867456	0.457244738234669	0.611811477931965	0.615508785700382		0.0221644114550838					0.8754771088831009	0.0563764921048529	0.0557860206190068	0.3109837977723039	0.944377698494861	0.0261131331239672		0.0516618394420372	0.8543726901220908
TCGA-HC-A6AS-01A	0.119840515532651			0.301957676318661	0.872649699571783	0.7989239516773221	0.671976120771825	0.6334147837008001	0.188650390031728	0.0113448672806859	0.8700989787108259	0.0897687915829724	0.92735726964966	0.0505244237110603	0.0194259256318035			0.0475128780242704	0.5570892450882601	0.899318032113325	0.888409164474809		0.0206420536239918	0.7838056833180029	0.570693892159085		0.805513139354029	0.9126318590120172	0.8084847413824591	0.4436447369341799		0.0357434107721023	0.513699730670063			0.984074031256375	0.33798679759818	0.9545504559634572	0.9158783442590842	0.5843462262386949	0.937965335535382	0.541054786583777			0.570450971867188		0.0122075302611213	0.6768226131960009	0.8627195015598109	0.180164483839423	0.0268179789184993	0.0195007847231929	0.339229087692115	0.8637991325647341	0.0246877706491445		0.0209095630910053	0.8782953890123071	0.884968662685843	0.61090532196186	0.897237765126386	0.803985659053451	0.0449434844997436	0.4254674042436979	0.9345996360190492	0.8647945856084549	0.910765294006165	0.8880051757466879	0.1932013304321889	0.6025565732264829	0.0492771926757257		0.0374184544795068	0.0293667048489463	0.87079885694931		0.0096476211878721	0.3666866997398449	0.046099736061725	0.410494963927885	0.400749645310905	0.639801687164111	0.607969187744044	0.548590784631791	0.5771541607498271		0.0220879713371015					0.8600761814373492	0.254958142479507	0.0616049596191398	0.5360330005664229	0.967566580600644	0.0290441929608782		0.0415893454203365	0.7991741094794659
TCGA-G9-7510-01A	0.126262850091616			0.0979750969527327	0.886454296203848	0.7320759121105529	0.635120726000885	0.6190384386152951	0.342917955121282	0.0154102694561171	0.839882720688542	0.1136218981091159	0.93215077785303	0.0486949148414133	0.0308856353053358			0.0740052071057054	0.496541780495631	0.7340686274259971	0.91244660340598		0.0195763704402525	0.799049653259338	0.534200655045552		0.7617946307028559	0.906042296342368	0.8225922876716291	0.374414740831753		0.0534705871286504	0.400038391032317			0.985128784001356	0.245401221538654	0.939358603883014	0.8728527443119409	0.594743467575116	0.947722547756828	0.448943244723783			0.573833901660985		0.0132750163683787	0.690249850849489	0.8602553856240921	0.1428869192597169	0.0376658003455444	0.0230305336788805	0.439634625527736	0.8749905259417379	0.0371104315596142		0.0268857485729702	0.897948195379971	0.8786457092361372	0.438371173667667	0.8397455423592	0.7060538590079929	0.0851505529893199	0.387619052696266	0.888294499843692	0.8984867181650791	0.938099420259278	0.924390768425345	0.133444762677298	0.6168730728450071	0.0646560870128003		0.0592653097304161	0.0508081835835232	0.8778923388585541		0.009764738136693	0.380737485791533	0.0723901674804587	0.366394037109838	0.33645300680801	0.8000885455033341	0.605366351999229	0.5548479866768851	0.514483494857589		0.0258544802379724					0.830758420366375	0.216445626078728	0.0801314268889705	0.443105376103913	0.9437910217953142	0.0413076084021614		0.0616807145731704	0.798778357605636
TCGA-KK-A6E6-01A	0.150338126219303			0.697639441965937	0.910868717759233	0.7309832015491899	0.668405209744952	0.678138605561238	0.103557377789551	0.012707412231301	0.884405468748226	0.0828489185265834	0.922600768695194	0.0567718756293089	0.0169355836980178			0.059370863571726	0.5669119767016529	0.918486765403812	0.9117877885857372		0.0216249378824937	0.841308296281447	0.7260473238659141		0.9122118974215608	0.922905583485791	0.898748549846665	0.334939517927666		0.0399035604055798	0.6227268320220419			0.982150461117733	0.4397780394213879	0.959310859483752	0.912747696323837	0.623507619962325	0.9534655603494948	0.3365173226093919			0.648281591481459		0.0142832241299985	0.742918656254542	0.863896701860471	0.155249701254034	0.0302569265666694	0.0200803260603123	0.615354149938008	0.8827265858161809	0.0333178593920028		0.0239658118751079	0.923509018314143	0.894148806807322	0.532656190244977	0.868304067909047	0.844501259201947	0.2277180840419619	0.637195202566984	0.94001221253779	0.934836373243532	0.9368519191943592	0.966813800434538	0.0902356265143441	0.646714031348812	0.059492384213888		0.0351960523535454	0.0288530369827849	0.890578746130359		0.0085621036562701	0.5085573210680979	0.125883957792681	0.691197539551888	0.3439065189349589	0.8143458547104571	0.502118023851823	0.650684669621344	0.688372141732585		0.0178213777318729					0.905137711465218	0.1835946276123589	0.0751603283522348	0.384310032928636	0.9656746082798928	0.0301543047319261		0.0372286428511117	0.8546651514672751
TCGA-G9-6367-11A	0.129827814865183			0.163035920876664	0.864872268797308	0.747448120525247	0.585359410130585	0.471237367482492	0.146075516179863	0.0132748525076009	0.8244684943993199	0.131671440120448	0.93804205518173	0.0831646630800735	0.0219185686069017			0.072566537814909	0.461198914576269	0.923000143730409	0.8918798528375809		0.0188595199430757	0.777159740111317	0.3813986001888689		0.6741137477472399	0.932709238328885	0.8340664963223471	0.427112415930685		0.0535320682570525	0.0949455946172116			0.983241554579117	0.0244910376288879	0.930241266770677	0.898037658881248	0.823964617787486	0.9434630387553968	0.494540504762114			0.237587023112425		0.0125610630619039	0.772052522886485	0.838696435249335	0.12317122569659	0.0529376687626146	0.0257268189480743	0.432671138600678	0.8650637075604359	0.0541797066271288		0.0346358693100211	0.921273936166003	0.860910327564972	0.596282409107394	0.900612741098963	0.859273588235141	0.0464702567843906	0.0233055129440441	0.906308310387328	0.8619275981053001	0.948915768168965	0.962357224112088	0.1189614572845109	0.5165188654178821	0.0747007847818801		0.0630324701654608	0.0523158873331035	0.8658866935570421		0.0090131325469601	0.22003383861846	0.0188795210167318	0.183967694654816	0.3229903023980061	0.387754997555522	0.6335415111981401	0.42149949518482	0.538411054598232		0.0524646122725					0.867378057033179	0.12255551236207	0.0899547384880308	0.7143321581279699	0.9597895350995842	0.0439121375082816		0.0995076520783019	0.813274696794632
TCGA-YL-A8S8-01A	0.124391956837368			0.3819118935446861	0.8576259745825942	0.770426626530366	0.7793305233161509	0.7573877516806858	0.6125829227478871	0.0122739330066442	0.869932830610708	0.0833942595067103	0.89804125336998	0.0326507990592701	0.0183612989033632			0.0629654460088635	0.4234552266613779	0.927312487368578	0.895585510607586		0.0213251435014377	0.744964188503032	0.7223968857018441		0.8661163607147621	0.47278382402707	0.8547266321764971	0.5434527224528529		0.0389569083023953	0.650426073828983			0.983585802438229	0.0455832586824577	0.925588567799077	0.84339269097021	0.581666043607802	0.940122064821508	0.6846997726996981			0.6394751512627189		0.0139160401290267	0.764990068548373	0.8880159576975329	0.398736328454526	0.0391952699281419	0.0300210443647245	0.2661376083736629	0.8732175947628829	0.0560621487639836		0.0260846685196572	0.6256857448263801	0.909986273788468	0.7165024841024141	0.8864745153891669	0.85574842626764	0.568660715544497	0.516659552980754	0.9193903034699632	0.924458109771342	0.961058333425979	0.943800992979444	0.102332395623933	0.699216484436848	0.0493084021914128		0.0265709645863241	0.0368628742399615	0.862172333006538		0.0129275041976469	0.443175844669406	0.0181368164568452	0.6631822802809361	0.309160524032196	0.7963895985069929	0.542057969076713	0.717172305223428	0.720405656017496		0.0263561614299479					0.8704642001242471	0.100191179386686	0.0604842385652716	0.383220297337455	0.970057940583181	0.025363070630319		0.133802234642168	0.840589168531161
