TF	target	importance
ENSG00000234900	cg00000289	1.5160542606426286
ENSG00000166391	cg00001349	1.51588959652815
ENSG00000271616	cg00002490	1.5114713731406704
ENSG00000196167	cg00003625	1.509726065139676
ENSG00000127511	cg00001809	1.5081480397265354
ENSG00000259883	cg00000769	1.504140190893032
ENSG00000102174	cg00002808	1.500711000902756
ENSG00000233540	cg00003202	1.4984239436832005
ENSG00000153561	cg00001747	1.4974323240668261
ENSG00000166391	cg00004072	1.4970583946191056
ENSG00000278099	cg00004067	1.4970366571753435
ENSG00000266261	cg00003994	1.4948848980154552
ENSG00000263089	cg00002531	1.492448206205646
ENSG00000254092	cg00001687	1.4881466626079527
ENSG00000167578	cg00000622	1.4872581785491996
ENSG00000167768	cg00000948	1.4852976211448514
ENSG00000057294	cg00000321	1.4851808228248862
ENSG00000206072	cg00002190	1.484716759030055
ENSG00000167768	cg00001249	1.4805327973320637
ENSG00000267108	cg00000292	1.4782208213818775
ENSG00000166368	cg00002810	1.47711852088625
ENSG00000233540	cg00003287	1.4735991494947742
ENSG00000134108	cg00001583	1.472915505204328
ENSG00000234881	cg00002591	1.4686661339584715
ENSG00000198242	cg00004055	1.459481095796336
ENSG00000057294	cg00002809	1.457955575428067
ENSG00000078237	cg00002591	1.4560037194946729
ENSG00000230100	cg00001245	1.4548296550618318
ENSG00000166391	cg00000289	1.4546436354443129
ENSG00000167578	cg00000289	1.4505133793580838
ENSG00000166391	cg00000948	1.4408728913976137
ENSG00000134108	cg00000165	1.4391123047723902
ENSG00000070087	cg00000292	1.4389214575400555
ENSG00000070081	cg00001583	1.4385498870298215
ENSG00000240423	cg00000622	1.4350945973551326
ENSG00000064601	cg00003287	1.4288571715307228
ENSG00000197421	cg00001854	1.4281603222721568
ENSG00000118972	cg00000957	1.4278278357699177
ENSG00000258630	cg00000321	1.427617125313155
ENSG00000127511	cg00002224	1.4259710954484033
ENSG00000161558	cg00002236	1.425486385612317
ENSG00000102174	cg00002531	1.4248205576776136
ENSG00000127511	cg00003529	1.4242334750077956
ENSG00000258630	cg00000721	1.4234362397172957
ENSG00000064225	cg00002449	1.4227203278151306
ENSG00000060642	cg00002531	1.4205389561153452
ENSG00000008517	cg00001747	1.4187042713700109
ENSG00000266261	cg00003287	1.4169626351399502
ENSG00000118972	cg00003529	1.4150536506890012
ENSG00000280159	cg00003181	1.4144453391039786
ENSG00000070081	cg00003529	1.4135981940122027
ENSG00000263089	cg00003969	1.4101535837171553
ENSG00000273055	cg00002597	1.4088206763707432
ENSG00000214198	cg00002224	1.4073276160404187
ENSG00000134108	cg00003305	1.4066225479052774
ENSG00000206072	cg00001510	1.4060442806885705
ENSG00000227766	cg00002464	1.401478213948094
ENSG00000167578	cg00003173	1.4009468696355265
ENSG00000070087	cg00002116	1.3991736424973762
ENSG00000161558	cg00002464	1.3978673867922908
ENSG00000153561	cg00003173	1.3975009572912072
ENSG00000070081	cg00001249	1.3959615566628636
ENSG00000095587	cg00002145	1.3920878287564276
ENSG00000258630	cg00003513	1.3915665103040622
ENSG00000198242	cg00003173	1.3915341153156928
ENSG00000064601	cg00002406	1.391486749252052
ENSG00000166391	cg00000658	1.3825420895828753
ENSG00000275479	cg00001446	1.3820685452027486
ENSG00000118972	cg00004055	1.3819110200241624
ENSG00000264576	cg00001364	1.3788143585200416
ENSG00000166391	cg00001364	1.378667773299448
ENSG00000259883	cg00002116	1.3746216658576722
ENSG00000206072	cg00002769	1.374187126476901
ENSG00000161558	cg00002660	1.371717000463701
ENSG00000269416	cg00002116	1.3715740637554663
ENSG00000008517	cg00000721	1.369120736482946
ENSG00000070087	cg00000714	1.3688331926794246
ENSG00000271616	cg00001747	1.3664111222967181
ENSG00000231981	cg00002591	1.3656251522634653
ENSG00000261789	cg00000734	1.3643154401858353
ENSG00000270112	cg00004072	1.3607361315161801
ENSG00000269416	cg00002033	1.3592094009512752
ENSG00000234900	cg00002236	1.3586260150129406
ENSG00000280159	cg00000029	1.3581070929623942
ENSG00000198242	cg00000165	1.3580791240737962
ENSG00000206072	cg00000029	1.3540135684647334
ENSG00000060642	cg00002406	1.3529202852901232
ENSG00000166634	cg00000721	1.3528682173883149
ENSG00000008517	cg00000236	1.3497129115352484
ENSG00000273055	cg00000363	1.349285884217194
ENSG00000196167	cg00003513	1.3404367957449483
ENSG00000166391	cg00003091	1.3348300158356752
ENSG00000064601	cg00000622	1.333588256433908
ENSG00000118972	cg00001245	1.3334713410738792
ENSG00000095587	cg00001349	1.3318371552138057
ENSG00000258630	cg00002490	1.3293136679406223
ENSG00000118972	cg00000721	1.3290384682637693
ENSG00000231105	cg00004055	1.3288115286332791
ENSG00000270112	cg00004089	1.3259837604029985
ENSG00000269416	cg00000714	1.3254275549170311
ENSG00000231105	cg00000734	1.3133435208373982
ENSG00000158486	cg00001364	1.3126805047755454
ENSG00000153561	cg00001583	1.309449255780609
ENSG00000276644	cg00003173	1.3069108279427715
ENSG00000206072	cg00001349	1.3066131390334954
ENSG00000166634	cg00000236	1.3062780885528495
ENSG00000206072	cg00001583	1.3059624646723271
ENSG00000225269	cg00002769	1.3047768041667398
ENSG00000070081	cg00001809	1.3038509814225918
ENSG00000271647	cg00001809	1.3028224620389692
ENSG00000057294	cg00003625	1.3026321520873259
ENSG00000231105	cg00003305	1.3023724267358316
ENSG00000258630	cg00000292	1.296050067208916
ENSG00000198242	cg00001854	1.295735935653027
ENSG00000167700	cg00000721	1.2951407021532269
ENSG00000127511	cg00001364	1.289867487826513
ENSG00000127511	cg00002591	1.289377704485496
ENSG00000060642	cg00003529	1.2883018467874705
ENSG00000172137	cg00003345	1.286255056246612
ENSG00000172137	cg00001854	1.2808717136337686
ENSG00000153561	cg00003181	1.2801018609346604
ENSG00000273055	cg00000622	1.2792636550106504
ENSG00000118972	cg00002033	1.2789225870596657
ENSG00000070087	cg00003173	1.2777773834513482
ENSG00000254465	cg00003287	1.277054961315922
ENSG00000242268	cg00002145	1.2755682763596394
ENSG00000134108	cg00003578	1.2735551841867296
ENSG00000161558	cg00002531	1.2730731605918035
ENSG00000275479	cg00002190	1.2725411469667296
ENSG00000167578	cg00000236	1.2692686391457817
ENSG00000225275	cg00003578	1.2688795255192482
ENSG00000234943	cg00002145	1.2654155359692398
ENSG00000206072	cg00000658	1.264372515463075
ENSG00000215246	cg00000622	1.2641150686582998
ENSG00000057294	cg00003202	1.2634752169872576
ENSG00000167578	cg00001510	1.2611435263081507
ENSG00000271647	cg00002597	1.260528728770619
ENSG00000161558	cg00000292	1.2602380851997885
ENSG00000214198	cg00000029	1.2598478142892164
ENSG00000167578	cg00001791	1.2509066707581182
ENSG00000167700	cg00002660	1.2507063599775963
ENSG00000172137	cg00001582	1.2504919170710187
ENSG00000254465	cg00002810	1.2461170154833268
ENSG00000275265	cg00001854	1.2406663343333006
ENSG00000267108	cg00002224	1.240638463824732
ENSG00000198242	cg00000658	1.2362723454683893
ENSG00000078237	cg00001249	1.2362578853691357
ENSG00000273055	cg00001364	1.2354244176362676
ENSG00000134108	cg00002719	1.2345011151051566
ENSG00000198242	cg00000721	1.2340516278364477
ENSG00000166368	cg00000658	1.233403432927715
ENSG00000227766	cg00000236	1.2320793734524025
ENSG00000204113	cg00001446	1.2318802677485312
ENSG00000234900	cg00002591	1.2264381765790864
ENSG00000185105	cg00003513	1.2238260174903743
ENSG00000179833	cg00000769	1.220040312871149
ENSG00000269148	cg00003784	1.2199969134407909
ENSG00000166634	cg00000321	1.219658684503161
ENSG00000273406	cg00001687	1.2191075185661358
ENSG00000215246	cg00001249	1.2158461556519364
ENSG00000057294	cg00002033	1.2158306563700292
ENSG00000088179	cg00003202	1.2157414939491125
ENSG00000275479	cg00002426	1.2152246817216295
ENSG00000127511	cg00003345	1.2147658260890648
ENSG00000196167	cg00003181	1.2125438521024614
ENSG00000134108	cg00002033	1.212311117076302
ENSG00000167578	cg00000905	1.2116874648206546
ENSG00000158486	cg00001747	1.208627960639186
ENSG00000070087	cg00003298	1.2085323523138007
ENSG00000172137	cg00001874	1.2077746607549507
ENSG00000095587	cg00003784	1.2071615356642773
ENSG00000172137	cg00000905	1.2059585388517238
ENSG00000078237	cg00002593	1.2029299100267645
ENSG00000102174	cg00002597	1.2012109018668566
ENSG00000231105	cg00002224	1.2000336070459323
ENSG00000206072	cg00003091	1.1996522161507515
ENSG00000234900	cg00003287	1.193039400595948
ENSG00000070087	cg00002224	1.1927313976890175
ENSG00000269416	cg00003578	1.1925126950212563
ENSG00000215246	cg00002646	1.1909247808763301
ENSG00000158486	cg00001245	1.184161674916318
ENSG00000267108	cg00003529	1.1799165695026437
ENSG00000273055	cg00002809	1.1792853792841158
ENSG00000172137	cg00002719	1.1761933386215224
ENSG00000127511	cg00000905	1.1756622269135337
ENSG00000215246	cg00003305	1.175157642467663
ENSG00000280159	cg00002236	1.1703523848540116
ENSG00000255420	cg00001582	1.1668720950848603
ENSG00000198242	cg00001583	1.1662913471893122
ENSG00000060642	cg00003202	1.165539469662112
ENSG00000198242	cg00002033	1.1652912878658486
ENSG00000270112	cg00000905	1.1632349773946449
ENSG00000206072	cg00002809	1.1625002330244805
ENSG00000095587	cg00002224	1.1613336366963347
ENSG00000198242	cg00001349	1.1604604306651751
ENSG00000278099	cg00002646	1.1599929435201664
ENSG00000206072	cg00003625	1.159730736478631
ENSG00000198242	cg00003625	1.1588810060314725
ENSG00000008517	cg00001582	1.158351360675213
ENSG00000198242	cg00002116	1.1578728368056386
ENSG00000276644	cg00002490	1.1577895909778002
ENSG00000166391	cg00004089	1.1562043545240028
ENSG00000172137	cg00003578	1.1558945427753105
ENSG00000185105	cg00003287	1.1540665943359867
ENSG00000070087	cg00002810	1.1531454410555955
ENSG00000254465	cg00001510	1.1482675688660449
ENSG00000266261	cg00000236	1.1473074329362831
ENSG00000206072	cg00002646	1.1459871383992217
ENSG00000269416	cg00003625	1.1437734735181924
ENSG00000275479	cg00003345	1.1431805950130514
ENSG00000118972	cg00003513	1.1408200437041724
ENSG00000127511	cg00000363	1.1397943655116696
ENSG00000172137	cg00000948	1.138288196831878
ENSG00000167768	cg00000905	1.1347548166005434
ENSG00000263089	cg00003202	1.1337411077088653
ENSG00000172137	cg00001261	1.1334699074143668
ENSG00000259883	cg00000924	1.1326596016372577
ENSG00000167578	cg00000714	1.1326484125817309
ENSG00000127511	cg00003994	1.1291104537497005
ENSG00000167768	cg00002591	1.1275775620664055
ENSG00000276644	cg00003969	1.1247982136865005
ENSG00000261789	cg00003298	1.1244681308069289
ENSG00000064601	cg00002769	1.123643028387176
ENSG00000146083	cg00000622	1.1211373939934413
ENSG00000242268	cg00001446	1.1208703828100917
ENSG00000233540	cg00004067	1.1193158121341287
ENSG00000078237	cg00000236	1.1182277238041696
ENSG00000158486	cg00004067	1.1166775152908563
ENSG00000179262	cg00002660	1.1149239080108537
ENSG00000266261	cg00001583	1.1147617958692289
ENSG00000275265	cg00002190	1.1142938432662544
ENSG00000102174	cg00003784	1.113686561688287
ENSG00000278099	cg00000905	1.1102674163600095
ENSG00000214062	cg00000622	1.10849176809845
ENSG00000127511	cg00000321	1.105312585920631
ENSG00000231105	cg00002809	1.104277401898768
ENSG00000273055	cg00002593	1.104171086188408
ENSG00000264576	cg00002597	1.1022762567072706
ENSG00000206072	cg00004055	1.099629182387556
ENSG00000166391	cg00001245	1.0987087072024482
ENSG00000196167	cg00000714	1.0980957893310324
ENSG00000258630	cg00001583	1.097999298292497
ENSG00000227766	cg00004089	1.0961101334157035
ENSG00000258630	cg00001687	1.095776450865998
ENSG00000258630	cg00002810	1.0952649361171436
ENSG00000276644	cg00001747	1.095114446241452
ENSG00000273055	cg00004082	1.0946513288070459
ENSG00000264104	cg00000658	1.094547124328608
ENSG00000102174	cg00000236	1.0935994983346926
ENSG00000064601	cg00002236	1.093120925915581
ENSG00000118972	cg00003578	1.0916304016478504
ENSG00000064601	cg00001791	1.0912320519923369
ENSG00000158486	cg00003298	1.0865014152394454
ENSG00000270112	cg00001249	1.0860023942576502
ENSG00000215246	cg00002597	1.0856060786254795
ENSG00000275479	cg00000714	1.085356710609003
ENSG00000172137	cg00000622	1.0844344386832945
ENSG00000172137	cg00003305	1.0844321028271007
ENSG00000234900	cg00002490	1.0786801418101464
ENSG00000270469	cg00000924	1.0781315467458423
ENSG00000230100	cg00001809	1.075983173655162
ENSG00000231105	cg00001747	1.0739696363879827
ENSG00000198242	cg00000289	1.0718029547453019
ENSG00000206072	cg00003513	1.071554510251437
ENSG00000273406	cg00000734	1.0712176471222616
ENSG00000254131	cg00004089	1.0700547386347703
ENSG00000266644	cg00003345	1.066268760169989
ENSG00000266644	cg00004067	1.0652494313807093
ENSG00000153561	cg00003202	1.0609147462705646
ENSG00000254092	cg00000622	1.0578691578083594
ENSG00000064601	cg00000734	1.0578317406451185
ENSG00000167578	cg00000363	1.055317170024883
ENSG00000153561	cg00003298	1.0533383685828193
ENSG00000214198	cg00000924	1.051919564554782
ENSG00000234881	cg00004055	1.0494625272747184
ENSG00000270112	cg00002930	1.0459980907427044
ENSG00000102174	cg00001446	1.0435975524049694
ENSG00000179262	cg00001510	1.0423378455856276
ENSG00000227535	cg00002660	1.0389405146557695
ENSG00000273055	cg00003173	1.0388450946553849
ENSG00000271647	cg00000924	1.03871349447042
ENSG00000167578	cg00002719	1.0367514298872786
ENSG00000215246	cg00000948	1.0361704938481424
ENSG00000008517	cg00002597	1.0361016434033845
ENSG00000127511	cg00002406	1.0340406083565377
ENSG00000064601	cg00001249	1.0332451303823595
ENSG00000215246	cg00001791	1.0307340241722451
ENSG00000172137	cg00003784	1.0299513369383353
ENSG00000198242	cg00002426	1.0281818989470646
ENSG00000254092	cg00000734	1.0267802144786777
ENSG00000134108	cg00002810	1.0259060067545316
ENSG00000264438	cg00001687	1.0242795765777049
ENSG00000166634	cg00003513	1.0205150612708636
ENSG00000271647	cg00003345	1.0188398492554553
ENSG00000064225	cg00001791	1.0175766075524342
ENSG00000197421	cg00002593	1.016193921132222
ENSG00000102174	cg00002769	1.0155117109124583
ENSG00000134108	cg00003529	1.0153765249427804
ENSG00000064225	cg00002145	1.0149179693599784
ENSG00000064225	cg00001747	1.014551242522682
ENSG00000172137	cg00001747	1.0141756313337298
ENSG00000264104	cg00004055	1.013819425459882
ENSG00000167700	cg00001854	1.0133408448535663
ENSG00000161558	cg00002116	1.0129007064675324
ENSG00000227766	cg00002236	1.0116825135832297
ENSG00000267108	cg00002449	1.0084138588200808
ENSG00000088179	cg00002809	1.006147255309262
ENSG00000230100	cg00002449	1.0045995840855741
ENSG00000198242	cg00003305	1.0042953260778686
ENSG00000102174	cg00000622	1.0034210295682455
ENSG00000270469	cg00000957	1.0005520878813743
ENSG00000278099	cg00004082	1.0002162839565107
ENSG00000167768	cg00003784	1.0000103091314054
ENSG00000267108	cg00002464	0.9993176812709892
ENSG00000275479	cg00002660	0.9992880705922956
ENSG00000166391	cg00000957	0.9982072279273507
ENSG00000227535	cg00002224	0.9970761996275262
ENSG00000070081	cg00002531	0.9930135631341531
ENSG00000260900	cg00000236	0.9926373252743996
ENSG00000102174	cg00004072	0.9914665211553693
ENSG00000196167	cg00002406	0.9912240886773899
ENSG00000088179	cg00004082	0.9895468093831243
ENSG00000102174	cg00003287	0.988988055268464
ENSG00000167768	cg00002837	0.988693782178737
ENSG00000273055	cg00002660	0.9875411914979896
ENSG00000264438	cg00003529	0.985662807861505
ENSG00000259883	cg00000321	0.9814046253902733
ENSG00000008517	cg00003969	0.9809958416017381
ENSG00000267108	cg00003173	0.9809086096826164
ENSG00000166634	cg00000289	0.9788774894687057
ENSG00000270469	cg00002190	0.9783207546365119
ENSG00000078237	cg00000714	0.974874458675962
ENSG00000214062	cg00001791	0.9708575247481693
ENSG00000271616	cg00003181	0.9707090598084972
ENSG00000158486	cg00000321	0.9689254948211523
ENSG00000064601	cg00000236	0.9680798523100576
ENSG00000078237	cg00002464	0.9649089792383381
ENSG00000280038	cg00002033	0.9635367115692542
ENSG00000280038	cg00002809	0.9625473158657086
ENSG00000196167	cg00002190	0.9605241643117003
ENSG00000266261	cg00002593	0.9602371084762569
ENSG00000166368	cg00003345	0.9601850318911515
ENSG00000064225	cg00003202	0.9595307033563063
ENSG00000214198	cg00001349	0.9577306892395244
ENSG00000008517	cg00000292	0.9567695594052716
ENSG00000095587	cg00000622	0.9564903792486558
ENSG00000214062	cg00003091	0.954942123326586
ENSG00000231105	cg00001249	0.9528654061367386
ENSG00000197421	cg00000924	0.9526291899145324
ENSG00000070081	cg00000924	0.9500927486817032
ENSG00000255420	cg00002597	0.9498465213704911
ENSG00000264104	cg00003529	0.9495482611865548
ENSG00000167700	cg00002769	0.9489106406642167
ENSG00000088179	cg00002426	0.9454746738824563
ENSG00000278923	cg00002591	0.9453412408213306
ENSG00000158486	cg00001349	0.9453058634811318
ENSG00000275479	cg00001245	0.9443784649463287
ENSG00000166391	cg00003345	0.9433860037231168
ENSG00000242268	cg00003305	0.9427016206926044
ENSG00000220993	cg00001245	0.9401455585138233
ENSG00000261789	cg00002597	0.9374890423550714
ENSG00000167578	cg00003969	0.9374033543947141
ENSG00000070081	cg00003578	0.9368706927409888
ENSG00000275479	cg00000905	0.9352453042784341
ENSG00000214198	cg00004072	0.9345541805947787
ENSG00000153561	cg00001249	0.9295980778521888
ENSG00000196167	cg00000236	0.9295675891494305
ENSG00000118972	cg00002224	0.9283640713106878
ENSG00000206072	cg00002591	0.9254063375348065
ENSG00000167700	cg00002190	0.9234632935217164
ENSG00000167578	cg00000292	0.9232544290899163
ENSG00000234900	cg00000769	0.9227277310983548
ENSG00000088179	cg00000714	0.9203439276106935
ENSG00000275479	cg00004055	0.9176956309126161
ENSG00000153561	cg00002591	0.9173046023574827
ENSG00000227766	cg00002808	0.9172138944423769
ENSG00000060642	cg00001747	0.9162183126438972
ENSG00000198242	cg00001874	0.9124778179652956
ENSG00000167700	cg00001261	0.9119392997872341
ENSG00000182141	cg00000714	0.910770126760939
ENSG00000254092	cg00003298	0.9107216313201753
ENSG00000070081	cg00002810	0.9086224454532412
ENSG00000070081	cg00003305	0.9074521779124194
ENSG00000158486	cg00002646	0.9074330798776734
ENSG00000167700	cg00001349	0.9060149766860726
ENSG00000233540	cg00002406	0.9020497231496492
ENSG00000264104	cg00003994	0.9018597058685662
ENSG00000064601	cg00001583	0.9017896442029961
ENSG00000234900	cg00002810	0.898863772471125
ENSG00000275479	cg00002145	0.8978530554356943
ENSG00000267108	cg00004072	0.8963034990788377
ENSG00000127511	cg00003202	0.8962207594577778
ENSG00000166368	cg00002464	0.8949262065240459
ENSG00000240423	cg00001791	0.8935571957422327
ENSG00000182141	cg00003969	0.8935363058386582
ENSG00000236893	cg00002837	0.8927927236107601
ENSG00000078237	cg00002769	0.8922135549157383
ENSG00000231105	cg00001261	0.8906894882055152
ENSG00000167700	cg00004055	0.8905872888076228
ENSG00000269416	cg00000321	0.8904197712437536
ENSG00000234943	cg00002808	0.8898037065074901
ENSG00000276644	cg00001245	0.8883532428220835
ENSG00000266644	cg00000029	0.8880625792964959
ENSG00000242268	cg00001349	0.8870756566994698
ENSG00000167768	cg00001874	0.8864941441735693
ENSG00000134108	cg00003202	0.8836924544312387
ENSG00000179262	cg00002646	0.8817514090226989
ENSG00000266261	cg00001446	0.8816645545725869
ENSG00000234943	cg00000029	0.8812882400704676
ENSG00000064225	cg00000905	0.8807940564501109
ENSG00000167768	cg00003091	0.8792619043928722
ENSG00000273055	cg00001874	0.8783945510462247
ENSG00000225275	cg00003513	0.8782400983707843
ENSG00000196167	cg00001349	0.8770354956287575
ENSG00000182141	cg00000905	0.8770284121742226
ENSG00000166391	cg00001249	0.8763354662067033
ENSG00000206072	cg00003969	0.8761199704632809
