TF	target	importance
ENSG00000269148	cg00002116	1.1240878440308844
ENSG00000262950	cg00003994	1.1240637967664664
ENSG00000273406	cg00002236	1.123874504224899
ENSG00000269148	cg00001582	1.1231278276951266
ENSG00000206072	cg00001261	1.1227053588067324
ENSG00000234900	cg00003173	1.1223686353910458
ENSG00000269416	cg00002116	1.122181212850636
ENSG00000197421	cg00001249	1.1216216500336147
ENSG00000008517	cg00002464	1.1175927628710807
ENSG00000134108	cg00000165	1.116403880715605
ENSG00000276644	cg00004067	1.115729175696959
ENSG00000179833	cg00000658	1.1115049357209006
ENSG00000242041	cg00001854	1.1087543609315025
ENSG00000185105	cg00001791	1.1039307185243885
ENSG00000271616	cg00001747	1.103359593849163
ENSG00000276644	cg00004055	1.1018910549746328
ENSG00000231105	cg00000948	1.101484792716839
ENSG00000167700	cg00000165	1.1009429205548864
ENSG00000064601	cg00003173	1.0989826432377467
ENSG00000206072	cg00000948	1.0987357787648506
ENSG00000231105	cg00002236	1.0976234552895172
ENSG00000070081	cg00001245	1.0953390149014846
ENSG00000258630	cg00004089	1.0949777831186145
ENSG00000267108	cg00002224	1.0934008569972729
ENSG00000167700	cg00003181	1.0927528426296258
ENSG00000214198	cg00003969	1.0921001347558004
ENSG00000167578	cg00000236	1.0914117973502664
ENSG00000146083	cg00000721	1.091224716635359
ENSG00000266261	cg00001687	1.0899301543528435
ENSG00000185105	cg00002660	1.08833019395229
ENSG00000070087	cg00001510	1.0870744802488068
ENSG00000179262	cg00001809	1.0850300192516098
ENSG00000269148	cg00002145	1.0845946559554793
ENSG00000234943	cg00003181	1.0840853340687484
ENSG00000260900	cg00002930	1.0806696674261727
ENSG00000276644	cg00000769	1.080503863290205
ENSG00000273406	cg00003529	1.0803228072258952
ENSG00000167768	cg00001791	1.0799814345980254
ENSG00000206072	cg00003625	1.078225355910758
ENSG00000266261	cg00002593	1.078097470770384
ENSG00000161558	cg00002660	1.0761402248397178
ENSG00000118972	cg00001245	1.0754964632277202
ENSG00000153561	cg00002464	1.0741162718568606
ENSG00000134108	cg00004082	1.072730504470198
ENSG00000078237	cg00002145	1.0674681364125629
ENSG00000206072	cg00002190	1.0669614726080705
ENSG00000070087	cg00003298	1.063494341891593
ENSG00000078237	cg00002593	1.0606586398008724
ENSG00000267108	cg00003529	1.058037132086462
ENSG00000166391	cg00002449	1.0535364757373173
ENSG00000270469	cg00001854	1.049962703626622
ENSG00000102174	cg00000321	1.048098572321342
ENSG00000214198	cg00000924	1.048070274930552
ENSG00000166391	cg00000292	1.0465294834583325
ENSG00000198242	cg00001854	1.0459414735213461
ENSG00000057294	cg00001510	1.0447098971635493
ENSG00000166634	cg00000289	1.0440235872198773
ENSG00000231105	cg00004055	1.0428400229169834
ENSG00000227766	cg00000289	1.041931049596017
ENSG00000220993	cg00000236	1.0417354929362288
ENSG00000060642	cg00003287	1.0408150670386225
ENSG00000166391	cg00001349	1.03708631673012
ENSG00000127511	cg00003994	1.036569507386016
ENSG00000134108	cg00003305	1.0354409725690563
ENSG00000158486	cg00000714	1.0337495179924021
ENSG00000266261	cg00003287	1.0322012115165784
ENSG00000070081	cg00002837	1.0318976070293335
ENSG00000214198	cg00004089	1.031835879871778
ENSG00000078237	cg00000236	1.0318154026319262
ENSG00000064601	cg00002809	1.0317286472106948
ENSG00000227766	cg00003173	1.0304857414439272
ENSG00000070081	cg00000905	1.0301325816111873
ENSG00000102174	cg00002593	1.0285670528069724
ENSG00000234943	cg00004072	1.028339314114187
ENSG00000230100	cg00001809	1.0281059103447296
ENSG00000240423	cg00002930	1.0279786362589423
ENSG00000064601	cg00003091	1.0241138721748788
ENSG00000266644	cg00002646	1.0231096250316942
ENSG00000254465	cg00001510	1.0221282923694284
ENSG00000270469	cg00001809	1.0220125915184382
ENSG00000276644	cg00004089	1.0216188450434494
ENSG00000179833	cg00004067	1.0154081999274094
ENSG00000166634	cg00003513	1.0145890000280493
ENSG00000269148	cg00003784	1.0140168801359979
ENSG00000234943	cg00002145	1.0131884046716644
ENSG00000254092	cg00001687	1.0123158544496516
ENSG00000275479	cg00003625	1.0103875719813304
ENSG00000060642	cg00002406	1.0098972205468544
ENSG00000273055	cg00002809	1.0079892712482692
ENSG00000234900	cg00002591	1.00779255140811
ENSG00000258630	cg00002769	1.007659317704881
ENSG00000167768	cg00000948	1.0050707041131157
ENSG00000197421	cg00002145	1.0037053688120288
ENSG00000057294	cg00002837	1.0030334836728634
ENSG00000161558	cg00002531	1.0018344928004768
ENSG00000197421	cg00002236	1.0002063903488438
ENSG00000234943	cg00003578	0.9996023600564341
ENSG00000153561	cg00001349	0.9987648557848607
ENSG00000070081	cg00002769	0.9981852155825737
ENSG00000102174	cg00001510	0.9975262118065823
ENSG00000267108	cg00001791	0.996570995722209
ENSG00000227766	cg00002236	0.995042971757733
ENSG00000276644	cg00001245	0.990183725541407
ENSG00000158486	cg00003298	0.9893883717686381
ENSG00000215246	cg00001809	0.9892896497505124
ENSG00000060642	cg00000236	0.9889641632896922
ENSG00000060642	cg00003784	0.9881524547698696
ENSG00000258630	cg00000165	0.9876763231479498
ENSG00000273055	cg00000236	0.9860303130421911
ENSG00000102174	cg00000948	0.9858806271762653
ENSG00000214062	cg00002449	0.9850706800587432
ENSG00000134108	cg00003529	0.9849877637368767
ENSG00000166634	cg00000924	0.9839083186449792
ENSG00000276644	cg00001249	0.9831257568979278
ENSG00000273406	cg00002837	0.980154664706687
ENSG00000254131	cg00002236	0.9800186420133783
ENSG00000214062	cg00002116	0.9779768760613587
ENSG00000196167	cg00001349	0.9778753650323906
ENSG00000234943	cg00000029	0.9777894721494453
ENSG00000262950	cg00002426	0.9772752626675686
ENSG00000280038	cg00001687	0.9766290154016554
ENSG00000179833	cg00000905	0.9748272379734066
ENSG00000266644	cg00003345	0.9708314094764643
ENSG00000064225	cg00003969	0.9701317974713676
ENSG00000008517	cg00000289	0.9698905721619248
ENSG00000008517	cg00002236	0.9698810145928557
ENSG00000070081	cg00001747	0.968868819968115
ENSG00000064601	cg00000622	0.9663768957436659
ENSG00000269148	cg00000622	0.9659977110618164
ENSG00000172137	cg00002930	0.9658176106698565
ENSG00000064601	cg00002406	0.9649889058223629
ENSG00000252628	cg00001245	0.9634095482940986
ENSG00000167700	cg00000363	0.9632168854312965
ENSG00000231105	cg00002490	0.9623620381931975
ENSG00000127511	cg00003529	0.961332495538846
ENSG00000280038	cg00002593	0.960602385209012
ENSG00000060642	cg00003969	0.959988782159066
ENSG00000127511	cg00000714	0.9591577914482301
ENSG00000266644	cg00001249	0.9586247326963736
ENSG00000269416	cg00001261	0.9569867849760418
ENSG00000206072	cg00002660	0.9566478797011813
ENSG00000167578	cg00002449	0.9564837448133647
ENSG00000070087	cg00003173	0.9564246587804484
ENSG00000261789	cg00004067	0.9517640142418435
ENSG00000276644	cg00002449	0.9516327494239047
ENSG00000215246	cg00001874	0.9515826053109658
ENSG00000167700	cg00000924	0.9508608684205243
ENSG00000231105	cg00000769	0.9506670465895148
ENSG00000220993	cg00000734	0.9503410583212039
ENSG00000204113	cg00004067	0.9502266685100682
ENSG00000254131	cg00002593	0.9493329806449458
ENSG00000215246	cg00002646	0.9490682013036257
ENSG00000167768	cg00002449	0.9469631070129005
ENSG00000276644	cg00001747	0.9465393732944885
ENSG00000258630	cg00002810	0.9448672436287964
ENSG00000215246	cg00003625	0.944783210465429
ENSG00000166007	cg00002591	0.9447034838157833
ENSG00000227766	cg00004089	0.9425222625315922
ENSG00000234881	cg00000658	0.9384764814732509
ENSG00000242268	cg00002145	0.9383391300504624
ENSG00000198242	cg00000029	0.9381629998969468
ENSG00000234900	cg00000721	0.9379036252408521
ENSG00000064601	cg00003345	0.9376361225264119
ENSG00000070081	cg00002406	0.9372442946028908
ENSG00000206072	cg00003969	0.9372433699421768
ENSG00000275479	cg00001583	0.9360480530284527
ENSG00000166391	cg00001249	0.93408774240148
ENSG00000179833	cg00000769	0.9339560583103186
ENSG00000270112	cg00000948	0.9338319499420433
ENSG00000102174	cg00000734	0.9329839928396976
ENSG00000269416	cg00003181	0.9326794779026074
ENSG00000268465	cg00002810	0.9324239701322762
ENSG00000102174	cg00001874	0.9290118402594066
ENSG00000261789	cg00003181	0.9285123622519029
ENSG00000214062	cg00002490	0.9273834842969727
ENSG00000276644	cg00002236	0.9258766404644421
ENSG00000225275	cg00002033	0.9245339822364184
ENSG00000166391	cg00002426	0.9243556535339478
ENSG00000230100	cg00001245	0.9240814078556469
ENSG00000167700	cg00001261	0.9238287105944873
ENSG00000064225	cg00002808	0.9229648481380568
ENSG00000167578	cg00002593	0.9212695853845353
ENSG00000214198	cg00002116	0.9206958567220773
ENSG00000275479	cg00000734	0.9189057318655943
ENSG00000196167	cg00001583	0.9181678818142361
ENSG00000227766	cg00002531	0.9175187594810787
ENSG00000273406	cg00002719	0.9169641248923498
ENSG00000266644	cg00000721	0.9151914353566661
ENSG00000167700	cg00000734	0.914867231257469
ENSG00000172137	cg00000734	0.9142327239913677
ENSG00000179833	cg00000957	0.9137021236737682
ENSG00000263089	cg00000363	0.9137018991093782
ENSG00000185105	cg00003287	0.9133854252367553
ENSG00000060642	cg00000658	0.9131581989884838
ENSG00000227535	cg00002646	0.9131253342061613
ENSG00000167700	cg00001791	0.9124289447249427
ENSG00000153561	cg00001747	0.9120026246863829
ENSG00000227535	cg00002597	0.911276183181017
ENSG00000070087	cg00000769	0.9111226725914261
ENSG00000236893	cg00002531	0.9110955943756965
ENSG00000166391	cg00000948	0.9104092167326929
ENSG00000204113	cg00004082	0.9092623780066015
ENSG00000078237	cg00001854	0.9078119099315521
ENSG00000167768	cg00002190	0.9076137127798614
ENSG00000161558	cg00002236	0.9072075668771035
ENSG00000060642	cg00003298	0.9070998854118278
ENSG00000276644	cg00004072	0.9066806441365662
ENSG00000070087	cg00002116	0.9043646456253169
ENSG00000270469	cg00002190	0.9042943868312302
ENSG00000269416	cg00000658	0.9034134911549015
ENSG00000153561	cg00002810	0.9027847677701522
ENSG00000179833	cg00000236	0.9024391525651929
