TF	target	importance
ENSG00000185105	cg00003345	1.9155293771182222
ENSG00000060642	cg00003969	1.9092063001767965
ENSG00000227766	cg00003298	1.9014407327622131
ENSG00000273055	cg00004082	1.8904444259754798
ENSG00000057294	cg00003625	1.8875198205690418
ENSG00000127511	cg00002531	1.8841146986215918
ENSG00000214062	cg00003091	1.8822066836353124
ENSG00000064601	cg00001791	1.8788053768233102
ENSG00000198242	cg00002490	1.8649339390324589
ENSG00000225269	cg00000292	1.8553449523360521
ENSG00000185105	cg00002190	1.8452808036311978
ENSG00000231105	cg00001874	1.8383425748913822
ENSG00000225275	cg00003181	1.8343605375227496
ENSG00000273055	cg00000363	1.826710233417689
ENSG00000267108	cg00000292	1.820673492338597
ENSG00000271647	cg00002808	1.8111538302307204
ENSG00000206072	cg00000957	1.810713632047235
ENSG00000206072	cg00002190	1.8083850692268744
ENSG00000271647	cg00003345	1.8059253183351751
ENSG00000214062	cg00001791	1.8048335137328013
ENSG00000078237	cg00000165	1.7995477221722622
ENSG00000227766	cg00002236	1.7979170706820518
ENSG00000064601	cg00000957	1.7940845291883005
ENSG00000263089	cg00003969	1.7901987549551546
ENSG00000078237	cg00000236	1.785859504729742
ENSG00000118972	cg00000721	1.7697016264592473
ENSG00000206072	cg00001510	1.7678712547195208
ENSG00000274458	cg00002809	1.7647258831571841
ENSG00000078237	cg00002837	1.7624096049524018
ENSG00000269416	cg00003202	1.7524655265558935
ENSG00000263089	cg00001245	1.7501844547465755
ENSG00000206072	cg00001854	1.7470005882281208
ENSG00000167768	cg00003202	1.7455002246500368
ENSG00000207000	cg00002591	1.742858676920588
ENSG00000280159	cg00002531	1.7387438077087687
ENSG00000198242	cg00002116	1.7368540260064842
ENSG00000057294	cg00002809	1.7355438847441471
ENSG00000118972	cg00002426	1.7300695381671745
ENSG00000276644	cg00002591	1.729959872572095
ENSG00000172137	cg00002719	1.7247640129590482
ENSG00000182141	cg00003091	1.7195990167450708
ENSG00000196167	cg00000734	1.717923592401653
ENSG00000264438	cg00001687	1.7173296192344618
ENSG00000127511	cg00000622	1.7161988623997901
ENSG00000070081	cg00002033	1.714647094415645
ENSG00000146083	cg00000721	1.7102012547146486
ENSG00000269416	cg00002033	1.7087338751107684
ENSG00000273055	cg00004089	1.7074874964923756
ENSG00000220993	cg00004082	1.6992873928623566
ENSG00000280038	cg00001874	1.697769244103244
ENSG00000276644	cg00001747	1.6974220455334972
ENSG00000206072	cg00002224	1.693157207467001
ENSG00000134108	cg00002719	1.6900531658394669
ENSG00000264576	cg00001582	1.6807310825771211
ENSG00000118972	cg00002236	1.680076512195944
ENSG00000258630	cg00001583	1.6793537298585102
ENSG00000158486	cg00000714	1.6786418934237275
ENSG00000070081	cg00003513	1.6729874091565593
ENSG00000231105	cg00002224	1.6723076323697112
ENSG00000172137	cg00003305	1.670964235376153
ENSG00000206072	cg00000948	1.669463405429505
ENSG00000070087	cg00002837	1.664463962497274
ENSG00000259883	cg00000769	1.661179700363431
ENSG00000240423	cg00001874	1.6577156085103906
ENSG00000214198	cg00001687	1.6573936234848574
ENSG00000179262	cg00002449	1.6558023542597973
ENSG00000166391	cg00001791	1.6530638078946658
ENSG00000242041	cg00002224	1.6495725738409261
ENSG00000134108	cg00001261	1.64238612490934
ENSG00000258630	cg00002719	1.6412517886753595
ENSG00000118972	cg00000957	1.6322787327639803
ENSG00000179262	cg00002593	1.61535718159096
ENSG00000064601	cg00001582	1.6150194873393875
ENSG00000214062	cg00000622	1.610732941077082
ENSG00000179262	cg00002224	1.610165586935608
ENSG00000196167	cg00000292	1.607530897435568
ENSG00000227535	cg00002660	1.6032295417751155
ENSG00000064225	cg00003969	1.6025184559033137
ENSG00000276644	cg00002809	1.5997252864821807
ENSG00000236040	cg00002224	1.5901250265562046
ENSG00000278099	cg00004067	1.5897768520319013
ENSG00000179262	cg00000734	1.5889312488716316
ENSG00000057294	cg00002033	1.5737004512636534
ENSG00000242268	cg00000948	1.5671909787197835
ENSG00000166391	cg00000948	1.559392098846555
ENSG00000179262	cg00000714	1.5571511155775306
ENSG00000118972	cg00000658	1.5558912473354365
ENSG00000269416	cg00004089	1.5501239381136298
ENSG00000070087	cg00000769	1.545303195690789
ENSG00000166634	cg00004089	1.5434113031535812
ENSG00000198242	cg00001349	1.5315186830382113
ENSG00000252628	cg00000924	1.5305325149160893
ENSG00000278099	cg00001364	1.5275070183604782
ENSG00000258630	cg00002930	1.5237870596079575
ENSG00000214198	cg00004089	1.5215472487433501
ENSG00000215246	cg00003305	1.5213454320044102
ENSG00000227766	cg00000769	1.5177317300337283
ENSG00000206072	cg00003625	1.5146233277275414
ENSG00000273406	cg00002236	1.5142915750166581
ENSG00000264576	cg00002646	1.5075469540379933
ENSG00000179262	cg00001510	1.5020365137029135
ENSG00000057294	cg00000321	1.4892566752183738
ENSG00000206072	cg00001583	1.4839215187995882
ENSG00000254092	cg00001687	1.4834614299211997
ENSG00000231105	cg00000029	1.469739659443801
ENSG00000172137	cg00001791	1.4568142830405353
ENSG00000064225	cg00001687	1.455635086316808
ENSG00000261789	cg00000734	1.4490643647613837
ENSG00000227766	cg00003091	1.4461517585128207
ENSG00000242268	cg00001446	1.440265407345517
ENSG00000166391	cg00002449	1.438825641096768
ENSG00000270112	cg00004082	1.4343051616493752
ENSG00000134108	cg00003298	1.434287154317479
ENSG00000231981	cg00001854	1.4329387753250353
ENSG00000064601	cg00002406	1.4316911620344175
ENSG00000234900	cg00000165	1.429875852824438
ENSG00000196167	cg00001349	1.428892033583978
ENSG00000070087	cg00000905	1.4258208348706
ENSG00000070087	cg00002810	1.4256250774272097
ENSG00000206072	cg00002769	1.416814808994066
ENSG00000231105	cg00001582	1.4134034269486233
ENSG00000158486	cg00001446	1.4129295751919952
ENSG00000095587	cg00002145	1.4126281088509092
ENSG00000214198	cg00003784	1.4114198158180467
ENSG00000206072	cg00002597	1.410041920786443
ENSG00000254092	cg00004082	1.4062242627495039
ENSG00000263089	cg00003202	1.4046008316589051
ENSG00000271616	cg00002490	1.401904370766429
ENSG00000167768	cg00002591	1.397291110138181
ENSG00000269416	cg00002531	1.3897837878814032
ENSG00000179833	cg00003969	1.3881672726563608
ENSG00000057294	cg00002593	1.3834833825106505
ENSG00000172137	cg00001583	1.3763787746952765
ENSG00000008517	cg00000236	1.3754764234119996
ENSG00000172137	cg00003578	1.371252954480022
ENSG00000270469	cg00000924	1.3707555910793645
ENSG00000064601	cg00001583	1.3677457027904125
ENSG00000088179	cg00002810	1.362490425930827
ENSG00000127511	cg00003994	1.355547172758591
ENSG00000196167	cg00000236	1.3554342190135493
ENSG00000182141	cg00000714	1.355042013121839
ENSG00000167768	cg00000948	1.3497651884204556
ENSG00000134108	cg00000165	1.3480200862558216
ENSG00000102174	cg00001249	1.3468016549560355
ENSG00000179262	cg00000029	1.3439762964570534
ENSG00000182141	cg00003784	1.3431127346082266
ENSG00000185105	cg00000321	1.3403275404382593
ENSG00000167700	cg00000924	1.3394793535344638
ENSG00000264576	cg00000363	1.3389664992906432
ENSG00000182141	cg00002593	1.3386190686394661
ENSG00000134108	cg00002033	1.3364502450351963
ENSG00000167700	cg00001809	1.3357599269258194
ENSG00000167578	cg00000363	1.3355668242199294
ENSG00000166634	cg00000236	1.3352811958204247
ENSG00000172137	cg00003173	1.3304063951561083
ENSG00000070081	cg00002449	1.328355744418672
ENSG00000102174	cg00000622	1.3241263673128767
ENSG00000276644	cg00002116	1.3227642143352751
ENSG00000134108	cg00000622	1.322621388988933
ENSG00000269148	cg00001854	1.3169312156940254
ENSG00000258630	cg00004082	1.3115637505855118
ENSG00000267108	cg00000948	1.3090707021852444
ENSG00000274458	cg00002145	1.3090219598465618
ENSG00000225275	cg00003578	1.3055526064216343
ENSG00000172137	cg00001747	1.3042236251999038
ENSG00000064601	cg00000029	1.3033203255492287
ENSG00000064225	cg00003202	1.3018599316044734
ENSG00000234900	cg00001510	1.2962883264893783
ENSG00000008517	cg00002464	1.2923923750259665
ENSG00000258630	cg00002810	1.2893085030302283
ENSG00000259883	cg00000658	1.2891264153848023
ENSG00000276644	cg00003969	1.2858526644161354
ENSG00000057294	cg00002808	1.2856346505098397
ENSG00000227766	cg00001747	1.282498632538198
ENSG00000234900	cg00002406	1.2819856889115693
ENSG00000215246	cg00003173	1.2807926982887061
ENSG00000127511	cg00000321	1.2805965469760967
ENSG00000095587	cg00003305	1.2791749431156016
ENSG00000214198	cg00002531	1.2756007763524513
ENSG00000179262	cg00004089	1.2739742233688984
ENSG00000269148	cg00003784	1.2717074486408078
ENSG00000234900	cg00000289	1.2692803488269628
ENSG00000266261	cg00000165	1.268580217478573
ENSG00000227766	cg00000289	1.2675456386934358
ENSG00000166391	cg00003181	1.2647577274477964
ENSG00000064601	cg00002236	1.2626994252815709
ENSG00000258630	cg00000905	1.2610482405526384
ENSG00000278099	cg00002646	1.258300558478441
ENSG00000271647	cg00002597	1.257019204941151
ENSG00000236040	cg00000363	1.256999336346383
ENSG00000269416	cg00000321	1.255348001813715
ENSG00000215246	cg00003345	1.247970700935048
ENSG00000242041	cg00001854	1.2470388363635696
ENSG00000064225	cg00003784	1.2469337381475676
ENSG00000214198	cg00001349	1.2458424486951067
ENSG00000254465	cg00002810	1.2452732608730326
ENSG00000258630	cg00003305	1.2426578867231928
ENSG00000259883	cg00000321	1.2360379331873517
ENSG00000185105	cg00002810	1.233585836352181
ENSG00000166391	cg00000658	1.2329004175752074
ENSG00000225275	cg00000905	1.2294963481712629
ENSG00000070081	cg00003578	1.2258898900341149
ENSG00000185105	cg00001249	1.225298077114562
ENSG00000220993	cg00001245	1.2244016288659034
ENSG00000280038	cg00002426	1.2214901515592111
ENSG00000064601	cg00003287	1.2214674720385832
ENSG00000127511	cg00003529	1.2210695812317938
ENSG00000070081	cg00002719	1.217914631061333
ENSG00000167578	cg00000289	1.2167177612145328
ENSG00000269416	cg00003578	1.2165434784610254
ENSG00000214198	cg00002808	1.2152758635010166
ENSG00000197421	cg00003969	1.2148666046139789
ENSG00000206072	cg00001261	1.2147162564763276
ENSG00000234900	cg00001582	1.213744953536734
ENSG00000206072	cg00002591	1.2121079882410304
ENSG00000167700	cg00002449	1.2120820996228885
ENSG00000269148	cg00002808	1.210874488667037
ENSG00000220993	cg00000363	1.2089292101139169
ENSG00000060642	cg00003287	1.2088506050497034
ENSG00000258630	cg00004089	1.2062956083658667
ENSG00000057294	cg00003202	1.2057080287114772
ENSG00000258630	cg00000292	1.2044277659425933
ENSG00000167578	cg00000905	1.202729871769136
ENSG00000166634	cg00000289	1.2014373966772283
ENSG00000167578	cg00001349	1.1997928535331857
ENSG00000070081	cg00003305	1.1992775798814364
ENSG00000118972	cg00000321	1.1988709705297733
ENSG00000064601	cg00003969	1.194034862595024
ENSG00000127511	cg00001809	1.1935578800779845
ENSG00000088179	cg00002190	1.1916499866256838
ENSG00000206072	cg00003969	1.1911019625655035
ENSG00000070087	cg00001349	1.1884442083277507
ENSG00000172137	cg00002406	1.1850188119336933
ENSG00000102174	cg00001791	1.1807794919276198
ENSG00000070081	cg00003969	1.179904066594395
ENSG00000259883	cg00000905	1.179682316486068
ENSG00000060642	cg00002406	1.174915865355692
ENSG00000234900	cg00002591	1.174180436534903
ENSG00000166391	cg00001245	1.1734285024826485
ENSG00000214198	cg00003202	1.1699796023727929
ENSG00000078237	cg00001261	1.1691941247942739
ENSG00000064601	cg00002490	1.1683125085225339
ENSG00000273055	cg00002719	1.1665360383867425
ENSG00000198242	cg00000165	1.1660548636550263
ENSG00000078237	cg00002593	1.1656512318024272
ENSG00000266261	cg00003994	1.1653246431220186
ENSG00000242268	cg00001364	1.165140821856154
ENSG00000230100	cg00002449	1.1642548899739467
ENSG00000185105	cg00002930	1.1616434646479536
ENSG00000233540	cg00002464	1.160756945250978
ENSG00000179262	cg00003994	1.16020583372684
ENSG00000064225	cg00002190	1.160186688417227
ENSG00000172137	cg00002033	1.1599650661135537
ENSG00000167700	cg00000321	1.157397864359063
ENSG00000161558	cg00003287	1.15545800275083
ENSG00000167700	cg00000165	1.1518018698731671
ENSG00000167700	cg00001791	1.150696264289016
ENSG00000214198	cg00004072	1.1458767793215272
ENSG00000134108	cg00003625	1.145741801206335
ENSG00000172137	cg00002236	1.1455287405025818
ENSG00000095587	cg00001687	1.1440969439581143
ENSG00000158486	cg00001245	1.1419450908305038
ENSG00000070081	cg00001583	1.1404724612887545
ENSG00000166391	cg00002769	1.1376206966866806
ENSG00000269416	cg00002719	1.1358422278249474
ENSG00000179833	cg00002033	1.1310850683447788
ENSG00000185105	cg00000289	1.129909403490459
ENSG00000263089	cg00000714	1.128145081258466
ENSG00000198242	cg00003994	1.1226227301289935
ENSG00000198242	cg00001854	1.1207366547481792
ENSG00000273055	cg00002660	1.120628313055185
ENSG00000134108	cg00003305	1.1200808656168577
ENSG00000146083	cg00004089	1.1157514851612127
ENSG00000260900	cg00002646	1.1155292056258215
ENSG00000179833	cg00002660	1.1130233818833466
ENSG00000273406	cg00001809	1.1088914385105342
ENSG00000070087	cg00002224	1.1088862291121053
ENSG00000214198	cg00000236	1.107727033653002
ENSG00000269416	cg00003625	1.1065915033701297
ENSG00000271647	cg00002531	1.1035839833433059
ENSG00000198242	cg00000029	1.102212480218034
ENSG00000231105	cg00003305	1.0996937253626078
ENSG00000276644	cg00001249	1.0993543419348974
ENSG00000060642	cg00001249	1.0991750893110732
ENSG00000206072	cg00000658	1.0991706382047242
ENSG00000088179	cg00000769	1.098994204503455
ENSG00000070087	cg00002660	1.0961581176784119
ENSG00000095587	cg00004072	1.091915178004394
ENSG00000153561	cg00001583	1.0897654656983882
ENSG00000269148	cg00002591	1.0894768365249783
ENSG00000269416	cg00003513	1.0886223022645765
ENSG00000254465	cg00003287	1.0884115442974198
ENSG00000269148	cg00002490	1.0877693927462562
ENSG00000271616	cg00001747	1.0858896302576353
ENSG00000263089	cg00001854	1.0849288830188524
ENSG00000182141	cg00000734	1.0841806656667534
ENSG00000196167	cg00004072	1.083231184692194
ENSG00000095587	cg00001349	1.0828084326301297
ENSG00000259883	cg00001854	1.0816066256782795
ENSG00000196167	cg00002406	1.077193720183488
ENSG00000231105	cg00000721	1.0768329447067613
ENSG00000060642	cg00001245	1.0762592507184245
ENSG00000234943	cg00003578	1.0741784754779333
ENSG00000166391	cg00003969	1.0699363746999333
ENSG00000273055	cg00001245	1.0668020485673024
ENSG00000242041	cg00002660	1.066707453766634
ENSG00000242041	cg00002531	1.0652905402582449
ENSG00000057294	cg00003578	1.0644217839361734
ENSG00000127511	cg00001791	1.0641464864523407
ENSG00000118972	cg00001245	1.063322395958762
ENSG00000172137	cg00000289	1.061713549865999
ENSG00000254092	cg00003298	1.0605017757807924
ENSG00000274458	cg00004082	1.059829345173017
ENSG00000172137	cg00000734	1.0544527948167248
ENSG00000064601	cg00003181	1.0525577356414746
ENSG00000198242	cg00001687	1.0523938542508273
ENSG00000206072	cg00001687	1.0520648904080037
ENSG00000172137	cg00003298	1.051980543107931
ENSG00000064601	cg00001874	1.0519075073574147
ENSG00000070087	cg00003298	1.0512869025329437
ENSG00000276644	cg00002490	1.051016827425896
ENSG00000254465	cg00000363	1.0506260916195265
ENSG00000269416	cg00000714	1.0503990654827484
ENSG00000064601	cg00000721	1.0488231545587643
ENSG00000270112	cg00002224	1.0487710723894916
ENSG00000230100	cg00001245	1.0477668499643662
ENSG00000172137	cg00001582	1.0470062474772317
ENSG00000264438	cg00000924	1.0465383124417134
ENSG00000197421	cg00003784	1.0464711250088266
ENSG00000230100	cg00002646	1.045752941156863
ENSG00000276644	cg00001245	1.045387229541297
ENSG00000070081	cg00000905	1.0448665090962908
ENSG00000158486	cg00001364	1.043071421472954
ENSG00000273055	cg00002190	1.042819027333348
ENSG00000197421	cg00002810	1.0373429442525082
ENSG00000227766	cg00001245	1.0331221488882023
ENSG00000172137	cg00001854	1.0317356697599214
ENSG00000206072	cg00002660	1.0311839642962493
ENSG00000167578	cg00002449	1.0301867098071167
ENSG00000182141	cg00000905	1.0271429911681993
ENSG00000215246	cg00002646	1.0252951797167786
ENSG00000118972	cg00003513	1.0252443198937518
ENSG00000166391	cg00001249	1.0249926943594752
ENSG00000215246	cg00002116	1.0242724113272983
ENSG00000258630	cg00003513	1.0240905426232874
ENSG00000276644	cg00000948	1.0218784418260285
ENSG00000262950	cg00002426	1.0216063872153247
ENSG00000258630	cg00001747	1.0208197524004339
ENSG00000153561	cg00001747	1.0194368310673199
ENSG00000207000	cg00000289	1.0177969594315892
ENSG00000167700	cg00002769	1.0170226630974022
ENSG00000070087	cg00001687	1.015251139245112
ENSG00000078237	cg00000714	1.0151591112666387
ENSG00000172137	cg00003625	1.0146720761796386
ENSG00000276644	cg00002531	1.0144193690418033
ENSG00000273055	cg00001364	1.0130988113193407
ENSG00000271647	cg00000029	1.0091447530455664
ENSG00000167700	cg00001510	1.008175203324438
ENSG00000262950	cg00003202	1.007849422599259
ENSG00000172137	cg00002646	1.0064166024805983
ENSG00000242268	cg00001261	1.0059826996615033
ENSG00000258630	cg00002490	1.0036221433386419
ENSG00000268465	cg00004067	1.0012638279130726
ENSG00000271647	cg00003181	0.9998798458952893
ENSG00000057294	cg00002837	0.9965124403135301
ENSG00000276644	cg00000714	0.9955595207684187
ENSG00000197421	cg00000924	0.9946283947374268
ENSG00000166391	cg00001582	0.9934303134318095
ENSG00000234943	cg00002531	0.9890747360860217
ENSG00000231105	cg00000924	0.987265010128687
ENSG00000179833	cg00003345	0.9864614232373307
ENSG00000060642	cg00001583	0.9864528149457393
ENSG00000254092	cg00002490	0.9859224256706289
ENSG00000254465	cg00004082	0.9853398135328808
ENSG00000214062	cg00000924	0.9845008299487242
ENSG00000258630	cg00000289	0.98405194554433
ENSG00000057294	cg00001349	0.9839521213917911
ENSG00000161558	cg00004072	0.9833875347723811
ENSG00000264438	cg00003529	0.9802424966454325
ENSG00000070081	cg00002809	0.9787661510273687
ENSG00000166391	cg00002930	0.9759886691977672
ENSG00000064601	cg00000622	0.9758495029172816
ENSG00000167578	cg00002236	0.9749682148460659
ENSG00000153561	cg00003298	0.9739124400930542
ENSG00000158486	cg00001349	0.9727253546824355
ENSG00000127511	cg00002406	0.9722035846374161
ENSG00000127511	cg00000029	0.9720659214290064
ENSG00000196167	cg00003181	0.97127965323554
ENSG00000146083	cg00003091	0.9696146654002522
ENSG00000064601	cg00004089	0.9695193581248882
ENSG00000204113	cg00000769	0.966284473324783
ENSG00000227766	cg00002116	0.9651115806381043
ENSG00000118972	cg00004055	0.9639256789754485
ENSG00000196167	cg00003513	0.9638962947926356
ENSG00000166391	cg00002809	0.9631853771303344
ENSG00000146083	cg00003181	0.9591818372590757
ENSG00000153561	cg00002406	0.9590414485313651
ENSG00000127511	cg00002426	0.9585048557155423
ENSG00000258630	cg00000321	0.9583671907983152
ENSG00000179262	cg00001809	0.9577484828629568
ENSG00000166634	cg00002190	0.9537916830601063
ENSG00000078237	cg00003513	0.9519315332594325
ENSG00000234943	cg00002145	0.9515058414657818
ENSG00000254092	cg00002190	0.9510825307354045
ENSG00000269148	cg00002719	0.9504114163986987
ENSG00000273055	cg00002837	0.9496460902981941
ENSG00000161558	cg00000292	0.9480386664112037
ENSG00000263089	cg00002464	0.9455350403236902
ENSG00000185105	cg00001245	0.9450806400452736
ENSG00000273406	cg00000029	0.9448060627302628
ENSG00000234881	cg00004055	0.9430064869458407
ENSG00000242041	cg00003287	0.9429924238018276
ENSG00000167768	cg00002190	0.9419841171923883
ENSG00000271647	cg00003578	0.9411925315948535
ENSG00000274219	cg00001446	0.937465459602242
ENSG00000231105	cg00000236	0.9343222570362896
ENSG00000185105	cg00003287	0.9328633869090627
ENSG00000214062	cg00001245	0.9318635489194241
ENSG00000196167	cg00003625	0.93065254797543
ENSG00000254092	cg00000721	0.9283100297366843
ENSG00000196167	cg00000721	0.9280684867124309
ENSG00000179262	cg00002406	0.9264697222624818
ENSG00000254131	cg00004082	0.9264616555775672
ENSG00000070087	cg00000236	0.9263762790716483
ENSG00000166634	cg00000622	0.9243193619755518
ENSG00000153561	cg00003091	0.9240702292645545
ENSG00000167578	cg00002930	0.9236828673619465
ENSG00000231105	cg00001747	0.9236746134544029
ENSG00000260900	cg00002930	0.923059991569208
ENSG00000263089	cg00000769	0.921449216147504
ENSG00000214062	cg00000363	0.921442775967517
ENSG00000261789	cg00000029	0.9214220857333656
ENSG00000172137	cg00004072	0.9210110820847408
ENSG00000206072	cg00003298	0.9208358472170439
ENSG00000182141	cg00004067	0.9198460874314357
ENSG00000167578	cg00000714	0.9197954441675257
ENSG00000185105	cg00000957	0.9184241363191252
ENSG00000064601	cg00003345	0.9184046449901428
ENSG00000166391	cg00001874	0.9176600804169682
ENSG00000161558	cg00000769	0.9154744561003582
ENSG00000167700	cg00002719	0.9135827954133466
ENSG00000153561	cg00003181	0.9121299809855201
ENSG00000266644	cg00003345	0.9106681288372563
ENSG00000259883	cg00001245	0.9090021684224746
ENSG00000167768	cg00002464	0.9063075547047359
ENSG00000266261	cg00002809	0.9059945778532976
ENSG00000236893	cg00001349	0.9057136925537698
ENSG00000273055	cg00002930	0.9052672209172776
ENSG00000273055	cg00003202	0.9042701225674035
ENSG00000182141	cg00002116	0.9037289755392794
ENSG00000214062	cg00002190	0.9033910966349019
ENSG00000185105	cg00003298	0.9032743330848494
ENSG00000095587	cg00003173	0.9011030250784138
ENSG00000179262	cg00002930	0.9008404114784319
ENSG00000270112	cg00003345	0.9000269045743177
ENSG00000078237	cg00002719	0.8953847827800716
ENSG00000167578	cg00003287	0.8951341302874217
ENSG00000242268	cg00002145	0.8942267011173218
ENSG00000227766	cg00003287	0.8940268342671917
ENSG00000185105	cg00003513	0.8934281665913352
ENSG00000204113	cg00003345	0.8912815537269919
ENSG00000158486	cg00001747	0.8905315981775453
ENSG00000088179	cg00001854	0.8902292176375922
ENSG00000167768	cg00000289	0.8893299394042802
ENSG00000064601	cg00003091	0.8886793813523808
ENSG00000273055	cg00002593	0.8875215147914343
ENSG00000263089	cg00000622	0.8872377890967805
ENSG00000254092	cg00000658	0.8870337194278521
ENSG00000198242	cg00000948	0.8828322665762791
ENSG00000158486	cg00003784	0.8825290448601366
ENSG00000166391	cg00004072	0.8823966165866084
ENSG00000231105	cg00002809	0.8817060155597904
ENSG00000078237	cg00003578	0.8811394897076787
ENSG00000271647	cg00000924	0.8809510384686746
ENSG00000214062	cg00003173	0.8794052840407698
ENSG00000161558	cg00001261	0.8775722995740269
ENSG00000267108	cg00000769	0.875062564726782
ENSG00000070087	cg00000714	0.8732746736734532
ENSG00000236893	cg00000029	0.87327148957525
ENSG00000276644	cg00003305	0.8711216451849159
ENSG00000266261	cg00001583	0.8710913884970637
ENSG00000166391	cg00000292	0.8710527884143343
ENSG00000127511	cg00000236	0.8702245343703755
ENSG00000271647	cg00000721	0.8701623468133659
ENSG00000269416	cg00003305	0.8692077982969046
ENSG00000095587	cg00001791	0.8676644512022423
ENSG00000234881	cg00003513	0.8662625597828428
ENSG00000198242	cg00001583	0.8651812076825449
